,interacted,mask
20432,903,1
20433,903,1
20434,903,1
20435,903,1
20436,1000,1
20437,1000,1
20438,901,1
20439,1000,1
20440,901,1
20441,900,1
20442,1000,0
20443,17,1
20444,1000,0
20445,4,1
20446,898,1
20447,1000,1
20448,897,1
20449,1000,1
20450,896,1
20451,896,1
20452,896,1
20453,895,1
20454,1000,1
20455,895,1
20456,894,1
20457,894,1
20458,894,1
20459,1000,1
20460,893,1
20461,893,1
20462,1000,0
20463,892,0
20464,1000,1
20465,1000,1
20466,148,1
20467,1000,0
20468,1000,1
20469,1000,0
20470,890,1
20471,10,0
20472,889,0
20473,889,1
20474,888,1
20475,888,1
20476,887,0
20477,887,1
20478,1000,0
20479,886,1
20480,1000,1
20481,1000,1
20482,1,1
20483,1000,1
20484,884,0
20485,1000,1
20486,884,0
20487,1000,1
20488,883,0
20489,1000,1
20490,882,0
20491,1000,0
20492,882,1
20493,1000,0
20494,881,1
20495,1000,1
20496,880,1
20497,880,1
20498,1000,1
20499,1000,1
20500,879,1
20501,879,1
20502,878,1
20503,878,0
20504,878,1
20505,877,1
20506,876,1
20507,876,1
20508,876,1
20509,876,1
20510,875,1
20511,1000,1
20512,875,1
20513,875,1
20514,874,1
20515,874,1
20516,873,1
20517,2,0
20518,872,1
20519,871,1
20520,871,0
20521,871,0
20522,871,1
20523,41,1
20524,1000,1
20525,1000,1
20526,1000,1
20527,3,1
20528,1000,1
20529,2,1
20530,1000,1
20531,868,1
20532,868,1
20533,868,1
20534,1000,1
20535,865,1
20536,865,1
20537,6,1
20538,864,1
20539,1000,0
20540,864,1
20541,51,1
20542,864,1
20543,862,0
20544,862,0
20545,1000,0
20546,1000,1
20547,1000,1
20548,860,1
20549,1000,1
20550,0,1
20551,859,1
20552,859,0
20553,0,1
20554,1,1
20555,4,1
20556,1000,1
20557,1000,0
20558,1000,1
20559,0,0
20560,920,1
20561,8,1
20562,0,1
20563,1138,1
20564,126,1
20565,12,1
20566,1000,1
20567,1000,1
20568,1137,1
20569,0,1
20570,0,0
20571,1000,0
20572,1000,1
20573,1135,1
20574,1000,0
20575,1135,1
20576,38,1
20577,10,1
20578,1133,1
20579,1133,1
20580,1000,0
20581,1000,1
20582,0,1
20583,0,1
20584,1000,1
20585,16,1
20586,841,1
20587,25,1
20588,841,0
20589,841,0
20590,841,1
20591,841,1
20592,841,1
20593,1000,1
20594,1000,1
20595,841,0
20596,822,1
20597,1000,1
20598,822,0
20599,822,0
20600,822,1
20601,822,1
20602,1000,0
20603,822,0
20604,822,1
20605,822,1
20606,821,1
20607,1000,0
20608,821,1
20609,821,0
20610,820,0
20611,820,1
20612,1000,1
20613,820,1
20614,813,1
20615,813,1
20616,1000,1
20617,813,0
20618,813,1
20619,813,1
20620,813,1
20621,1000,1
20622,813,0
20623,813,1
20624,1000,1
20625,813,1
20626,813,1
20627,813,0
20628,813,1
20629,812,0
20630,181,0
20631,1000,1
20632,1000,0
20633,1000,1
20634,2,1
20635,1000,1
20636,3,0
20637,1000,0
20638,0,1
20639,1000,1
20640,1010,0
20641,1000,0
20642,1000,1
20643,1000,0
20644,111,1
20645,1000,1
20646,556,0
20647,0,1
20648,1000,1
20649,6,1
20650,1000,1
20651,1000,1
20652,1000,1
20653,1000,1
20654,39,1
20655,1000,0
20656,1000,1
20657,1000,1
20658,297,1
20659,1000,1
20660,1000,1
20661,1000,1
20662,941,1
20663,941,1
20664,1000,1
20665,941,1
20666,941,0
20667,941,1
20668,941,0
20669,941,1
20670,1000,1
20671,1000,1
20672,940,0
20673,940,1
20674,1000,1
20675,940,1
20676,1000,1
20677,1000,1
20678,939,1
20679,939,1
20680,939,1
20681,939,1
20682,1000,1
20683,1000,0
20684,938,1
20685,938,1
20686,938,1
20687,938,1
20688,1000,1
20689,938,0
20690,1000,0
20691,938,1
20692,1000,0
20693,937,0
20694,1000,1
20695,937,1
20696,1000,1
20697,937,1
20698,1000,1
20699,936,0
20700,936,1
20701,936,0
20702,1000,1
20703,1000,1
20704,935,0
20705,1000,1
20706,935,1
20707,935,1
20708,935,1
20709,935,1
20710,1000,1
20711,934,0
20712,934,1
20713,934,0
20714,934,0
20715,1000,1
20716,934,1
20717,933,1
20718,933,1
20719,1000,1
20720,933,1
20721,933,1
20722,933,1
20723,933,0
20724,933,1
20725,932,1
20726,932,1
20727,932,0
20728,1000,1
20729,1000,1
20730,931,0
20731,1000,1
20732,1000,0
20733,772,1
20734,772,1
20735,1000,1
20736,1000,1
20737,1000,1
20738,771,1
20739,771,1
20740,1000,0
20741,770,1
20742,1000,1
20743,1000,1
20744,769,0
20745,768,1
20746,1000,1
20747,767,1
20748,767,1
20749,1000,0
20750,1000,1
20751,766,1
20752,1000,1
20753,1000,0
20754,765,1
20755,764,1
20756,1000,1
20757,763,1
20758,762,1
20759,762,0
20760,1000,1
20761,761,1
20762,761,0
20763,92,1
20764,760,1
20765,760,1
20766,760,1
20767,759,1
20768,759,1
20769,759,1
20770,758,1
20771,758,1
20772,1000,0
20773,757,0
20774,757,1
20775,756,1
20776,1000,1
20777,755,1
20778,755,1
20779,754,1
20780,754,1
20781,754,1
20782,754,0
20783,753,0
20784,753,1
20785,752,1
20786,752,1
20787,1000,1
20788,751,1
20789,751,1
20790,750,1
20791,750,1
20792,750,1
20793,750,1
20794,749,1
20795,749,1
20796,76,1
20797,5,0
20798,1000,1
20799,747,1
20800,747,1
20801,746,1
20802,746,1
20803,746,1
20804,745,1
20805,745,1
20806,13,1
20807,744,1
20808,1000,1
20809,743,1
20810,1000,1
20811,742,1
20812,1000,1
20813,741,1
20814,741,0
20815,741,1
20816,1000,1
20817,741,1
20818,740,0
20819,1000,1
20820,739,1
20821,738,1
20822,1000,0
20823,738,1
20824,1000,1
20825,737,1
20826,1000,1
20827,1000,0
20828,1000,1
20829,736,1
20830,27,1
20831,1000,1
20832,1000,1
20833,734,1
20834,734,0
20835,734,1
20836,1000,1
20837,733,1
20838,1000,1
20839,1000,1
20840,1000,1
20841,1000,1
20842,1000,0
20843,732,1
20844,1000,0
20845,1000,1
20846,1000,1
20847,1000,1
20848,730,1
20849,730,1
20850,1000,1
20851,99,0
20852,1000,1
20853,729,1
20854,1000,1
20855,728,1
20856,728,1
20857,1000,1
20858,726,0
20859,726,1
20860,261,1
20861,1000,1
20862,1000,0
20863,1000,1
20864,725,1
20865,725,0
20866,724,1
20867,723,0
20868,723,1
20869,722,1
20870,721,1
20871,721,1
20872,721,0
20873,721,0
20874,721,0
20875,720,1
20876,720,1
20877,719,1
20878,719,1
20879,719,1
20880,718,1
20881,718,1
20882,718,0
20883,717,1
20884,716,1
20885,716,1
20886,716,1
20887,716,1
20888,716,1
20889,715,0
20890,715,1
20891,715,1
20892,714,1
20893,714,1
20894,714,1
20895,714,0
20896,0,1
20897,1123,1
20898,1123,1
20899,1123,1
20900,1123,0
20901,1123,1
20902,1123,1
20903,1123,1
20904,1123,1
20905,1123,1
20906,1123,1
20907,1000,0
20908,1123,1
20909,1123,0
20910,1123,1
20911,1123,0
20912,1123,0
20913,1123,0
20914,1000,1
20915,1123,0
20916,1123,1
20917,1000,1
20918,1123,1
20919,1123,1
20920,1123,1
20921,1123,1
20922,1123,1
20923,1123,1
20924,1123,0
20925,1123,1
20926,1123,1
20927,1123,1
20928,1122,1
20929,1122,1
20930,1120,1
20931,1120,1
20932,1120,1
20933,1120,1
20934,1120,1
20935,0,1
20936,1000,1
20937,1000,1
20938,1000,1
20939,1000,1
20940,1000,1
20941,1000,0
20942,6,1
20943,1000,1
20944,1000,1
20945,1000,0
20946,1000,0
20947,1000,1
20948,1000,1
20949,1000,1
20950,1000,1
20951,1000,1
20952,1000,1
20953,4,1
20954,1000,1
20955,1000,1
20956,1000,1
20957,68,1
20958,1000,1
20959,1000,1
20960,2,1
20961,1000,0
20962,1000,1
20963,1000,1
20964,1000,1
20965,1000,1
20966,1000,1
20967,1000,1
20968,1000,1
20969,1000,1
20970,19,1
20971,1000,1
20972,6,1
20973,1000,1
20974,1000,1
20975,1000,0
20976,1000,1
20977,281,0
20978,1000,1
20979,1000,1
20980,3,0
20981,0,0
20982,1,1
20983,1000,0
20984,1000,1
20985,1000,1
20986,1000,1
20987,36,1
20988,1000,1
20989,1000,1
20990,1000,1
20991,18,1
20992,1000,1
20993,1000,1
20994,1000,1
20995,1000,1
20996,1000,1
20997,1000,0
20998,0,0
20999,1000,1
21000,1000,0
21001,1000,1
21002,1200,1
21003,1200,1
21004,1200,1
21005,1200,1
21006,1000,1
21007,1000,1
21008,1199,1
21009,1199,0
21010,1199,0
21011,1199,1
21012,1000,1
21013,1199,1
21014,1199,1
21015,1199,1
21016,1000,1
21017,1000,1
21018,1199,1
21019,1199,1
21020,1000,1
21021,1198,1
21022,1198,1
21023,1198,0
21024,1000,1
21025,1198,1
21026,1198,1
21027,1198,1
21028,1198,0
21029,1000,0
21030,1198,1
21031,1198,0
21032,1198,1
21033,1197,0
21034,1197,0
21035,1197,1
21036,1197,1
21037,1197,1
21038,1197,1
21039,1197,1
21040,1197,1
21041,1197,1
21042,3,1
21043,1197,1
21044,1197,1
21045,1000,1
21046,1000,0
21047,1000,0
21048,6,1
21049,1000,1
21050,1000,1
21051,1000,1
21052,1000,1
21053,1000,1
21054,36,0
21055,1,1
21056,1000,1
21057,5,1
21058,1000,1
21059,1000,1
21060,1000,1
21061,1000,1
21062,66,1
21063,1000,1
21064,1000,1
21065,1000,0
21066,1000,1
21067,1000,1
21068,11,1
21069,91,1
21070,1000,0
21071,1000,1
21072,1189,1
21073,301,1
21074,1189,1
21075,1000,1
21076,1188,1
21077,1188,0
21078,1188,1
21079,1188,1
21080,1188,1
21081,1188,1
21082,3,1
21083,1188,1
21084,1188,0
21085,1188,0
21086,38,1
21087,1188,1
21088,1188,1
21089,1188,1
21090,1000,1
21091,1000,0
21092,1188,1
21093,1188,1
21094,1188,1
21095,1000,0
21096,1000,1
21097,1000,1
21098,1187,1
21099,1187,1
21100,1187,1
21101,1187,1
21102,1187,1
21103,1000,1
21104,1186,1
21105,1186,1
21106,1186,1
21107,1186,1
21108,1186,1
21109,1000,1
21110,1000,0
21111,1186,1
21112,1186,1
21113,1186,1
21114,1186,1
21115,1186,1
21116,1186,1
21117,1000,1
21118,1185,0
21119,1185,0
21120,1185,1
21121,1185,1
21122,28,1
21123,1185,0
21124,1185,1
21125,1184,0
21126,1184,1
21127,1184,0
21128,1184,1
21129,1184,0
21130,1184,1
21131,1184,1
21132,1184,1
21133,1184,1
21134,1184,1
21135,1184,1
21136,1184,1
21137,1184,1
21138,1184,0
21139,1184,1
21140,1184,1
21141,326,0
21142,1000,1
21143,1000,1
21144,52,1
21145,352,1
21146,1000,1
21147,1000,1
21148,1000,0
21149,1000,0
21150,399,1
21151,5,1
21152,0,0
21153,1000,1
21154,1000,1
21155,1000,1
21156,1000,1
21157,696,1
21158,1000,1
21159,1000,1
21160,1000,0
21161,1000,0
21162,1000,1
21163,1000,0
21164,1000,1
21165,5,1
21166,1000,1
21167,1000,1
21168,1000,1
21169,1000,1
21170,2,1
21171,1000,1
21172,1000,1
21173,0,1
21174,1000,1
21175,1000,1
21176,1000,0
21177,1000,1
21178,1000,0
21179,1000,1
21180,1000,1
21181,1000,0
21182,1000,1
21183,1000,1
21184,2,0
21185,1000,1
21186,1000,1
21187,2,1
21188,582,1
21189,254,0
21190,1000,1
21191,666,0
21192,1000,1
21193,1000,0
21194,639,1
21195,157,1
21196,1000,1
21197,720,1
21198,1000,0
21199,1000,1
21200,1000,0
21201,25,1
21202,1000,1
21203,1000,0
21204,1000,0
21205,1000,0
21206,970,1
21207,1000,1
21208,1000,0
21209,24,1
21210,2,1
21211,1000,1
21212,1000,1
21213,1000,1
21214,1000,1
21215,1000,1
21216,1000,1
21217,1000,1
21218,1000,1
21219,59,1
21220,1000,0
21221,1000,1
21222,1000,0
21223,0,1
21224,995,0
21225,995,0
21226,995,1
21227,995,1
21228,1000,1
21229,995,0
21230,995,1
21231,995,0
21232,19,1
21233,995,1
21234,995,1
21235,995,1
21236,995,1
21237,995,0
21238,995,1
21239,1000,1
21240,995,1
21241,995,1
21242,995,1
21243,995,1
21244,995,1
21245,995,1
21246,995,1
21247,995,1
21248,995,0
21249,995,1
21250,1000,1
21251,1000,0
21252,994,1
21253,994,1
21254,994,0
21255,994,1
21256,994,0
21257,994,1
21258,220,1
21259,993,1
21260,993,0
21261,993,1
21262,993,1
21263,993,1
21264,993,1
21265,993,1
21266,993,1
21267,1000,1
21268,992,1
21269,992,1
21270,992,1
21271,992,1
21272,992,0
21273,992,1
21274,992,1
21275,992,1
21276,1000,1
21277,992,0
21278,992,1
21279,992,0
21280,992,1
21281,991,1
21282,991,1
21283,991,1
21284,991,1
21285,991,1
21286,991,1
21287,991,1
21288,990,1
21289,990,1
21290,264,1
21291,990,1
21292,2,0
21293,990,1
21294,990,1
21295,990,1
21296,990,1
21297,990,1
21298,990,1
21299,1000,1
21300,989,1
21301,989,1
21302,989,1
21303,989,1
21304,989,1
21305,989,1
21306,989,1
21307,989,1
21308,989,1
21309,1000,1
21310,988,1
21311,988,1
21312,988,1
21313,988,0
21314,988,1
21315,988,1
21316,988,1
21317,988,1
21318,1000,1
21319,988,1
21320,1000,0
21321,988,1
21322,987,1
21323,987,1
21324,987,1
21325,987,1
21326,987,1
21327,987,1
21328,1000,1
21329,987,1
21330,987,0
21331,114,1
21332,986,1
21333,986,0
21334,986,1
21335,986,0
21336,986,0
21337,1000,1
21338,986,1
21339,1000,0
21340,986,1
21341,985,1
21342,985,1
21343,985,1
21344,985,1
21345,985,1
21346,985,1
21347,985,1
21348,985,0
21349,984,0
21350,984,1
21351,984,1
21352,1000,1
21353,984,1
21354,984,1
21355,984,0
21356,5,1
21357,1000,1
21358,984,1
21359,984,1
21360,984,1
21361,1000,1
21362,983,1
21363,1000,1
21364,983,1
21365,1000,1
21366,2,1
21367,983,1
21368,983,0
21369,983,1
21370,983,1
21371,1000,1
21372,1000,1
21373,983,1
21374,983,0
21375,1000,1
21376,983,1
21377,983,1
21378,1000,0
21379,982,1
21380,982,1
21381,1000,1
21382,982,1
21383,982,0
21384,982,1
21385,982,0
21386,1000,1
21387,982,0
21388,1000,1
21389,982,1
21390,981,1
21391,981,1
21392,981,0
21393,1000,1
21394,981,1
21395,981,1
21396,1000,1
21397,981,0
21398,981,1
21399,1000,1
21400,981,1
21401,981,1
21402,980,1
21403,1000,1
21404,195,0
21405,1000,1
21406,1000,0
21407,980,1
21408,980,1
21409,980,0
21410,980,1
21411,1000,1
21412,980,1
21413,980,0
21414,979,0
21415,979,1
21416,1000,1
21417,979,1
21418,979,1
21419,979,1
21420,979,1
21421,979,0
21422,979,1
21423,979,1
21424,979,1
21425,1000,1
21426,1000,0
21427,967,1
21428,10,1
21429,1000,0
21430,0,1
21431,346,0
21432,4,1
21433,1000,1
21434,1189,1
21435,1000,0
21436,5,1
21437,1000,1
21438,1000,1
21439,1000,1
21440,28,1
21441,197,1
21442,1184,1
21443,1184,1
21444,1184,1
21445,0,1
21446,1182,1
21447,1181,1
21448,1000,1
21449,1000,1
21450,215,1
21451,0,1
21452,35,1
21453,6,1
21454,0,0
21455,138,1
21456,45,1
21457,0,1
21458,1099,1
21459,1099,1
21460,1099,1
21461,54,1
21462,1099,1
21463,1098,1
21464,1000,1
21465,1098,1
21466,0,1
21467,1000,0
21468,1090,1
21469,1090,1
21470,1090,0
21471,1090,1
21472,1000,0
21473,1090,0
21474,1090,1
21475,217,1
21476,4,1
21477,1000,1
21478,1000,1
21479,1089,0
21480,1089,0
21481,1000,0
21482,1000,1
21483,1087,0
21484,43,1
21485,1000,0
21486,254,1
21487,1087,1
21488,1086,1
21489,1000,1
21490,28,1
21491,1086,0
21492,1000,1
21493,1000,1
21494,1000,0
21495,7,1
21496,1000,1
21497,1085,0
21498,1000,1
21499,32,1
21500,1083,0
21501,131,1
21502,1083,0
21503,1082,1
21504,1082,1
21505,0,1
21506,1082,1
21507,19,0
21508,1081,0
21509,64,1
21510,1080,1
21511,1000,0
21512,1000,1
21513,1000,1
21514,1000,1
21515,10,1
21516,1000,1
21517,1000,0
21518,1000,1
21519,1000,1
21520,0,1
21521,1000,1
21522,1000,0
21523,1000,1
21524,1136,0
21525,1000,0
21526,1000,1
21527,883,1
21528,37,1
21529,883,1
21530,882,1
21531,882,1
21532,1000,1
21533,37,1
21534,1076,1
21535,1076,1
21536,1000,1
21537,21,1
21538,1000,0
21539,1000,0
21540,872,0
21541,872,1
21542,9,1
21543,872,1
21544,872,1
21545,1000,1
21546,22,1
21547,871,1
21548,6,1
21549,1000,1
21550,0,1
21551,1000,0
21552,1047,1
21553,1047,1
21554,1047,1
21555,1000,1
21556,1000,0
21557,1000,0
21558,1047,1
21559,7,1
21560,1000,1
21561,1198,1
21562,1198,1
21563,1000,1
21564,1198,1
21565,1000,1
21566,1196,0
21567,1081,1
21568,1081,1
21569,1000,0
21570,1000,1
21571,0,0
21572,1000,1
21573,1049,1
21574,973,1
21575,973,1
21576,973,1
21577,1000,0
21578,973,1
21579,953,1
21580,1000,1
21581,1000,1
21582,953,0
21583,953,1
21584,3,1
21585,953,1
21586,1000,1
21587,1000,1
21588,951,1
21589,951,1
21590,946,0
21591,1000,1
21592,0,1
21593,946,1
21594,946,1
21595,946,1
21596,1000,1
21597,946,1
21598,1000,1
21599,946,1
21600,1000,1
21601,944,1
21602,944,1
21603,943,1
21604,943,1
21605,943,1
21606,943,1
21607,0,1
21608,943,1
21609,1000,0
21610,938,1
21611,938,1
21612,938,1
21613,938,0
21614,938,1
21615,938,1
21616,938,1
21617,938,1
21618,938,1
21619,1000,1
21620,936,1
21621,936,1
21622,1000,1
21623,934,0
21624,934,1
21625,934,1
21626,934,1
21627,934,1
21628,927,1
21629,927,1
21630,0,1
21631,927,1
21632,1000,1
21633,927,1
21634,1000,0
21635,1000,0
21636,927,1
21637,924,1
21638,924,0
21639,924,1
21640,924,1
21641,924,0
21642,924,1
21643,0,0
21644,924,1
21645,1000,0
21646,924,0
21647,1000,1
21648,1000,1
21649,906,1
21650,906,1
21651,906,1
21652,906,1
21653,906,1
21654,906,0
21655,906,0
21656,906,1
21657,906,1
21658,906,1
21659,906,1
21660,1000,1
21661,1000,1
21662,904,1
21663,1000,1
21664,904,1
21665,1000,1
21666,7,1
21667,896,1
21668,896,1
21669,896,1
21670,1000,1
21671,896,1
21672,1000,1
21673,896,0
21674,896,1
21675,1000,1
21676,896,1
21677,896,1
21678,894,1
21679,894,1
21680,894,1
21681,1000,1
21682,894,1
21683,1000,1
21684,893,1
21685,893,1
21686,893,1
21687,0,1
21688,893,1
21689,893,1
21690,893,1
21691,1000,0
21692,892,1
21693,892,1
21694,891,1
21695,0,1
21696,891,1
21697,890,1
21698,1000,1
21699,890,1
21700,890,1
21701,0,1
21702,889,1
21703,0,1
21704,889,1
21705,889,1
21706,889,1
21707,1000,1
21708,1000,1
21709,888,0
21710,0,1
21711,888,1
21712,888,1
21713,888,1
21714,888,1
21715,1000,1
21716,888,1
21717,1000,1
21718,887,1
21719,0,1
21720,876,1
21721,876,0
21722,876,1
21723,876,1
21724,876,1
21725,876,1
21726,1000,1
21727,876,1
21728,876,1
21729,1000,1
21730,875,1
21731,875,1
21732,874,0
21733,1000,1
21734,1000,1
21735,874,1
21736,874,1
21737,874,1
21738,873,1
21739,1000,1
21740,873,1
21741,873,1
21742,873,1
21743,872,0
21744,1000,1
21745,1000,0
21746,3,1
21747,871,1
21748,3,1
21749,871,1
21750,870,1
21751,0,1
21752,1000,1
21753,1000,1
21754,869,1
21755,869,1
21756,1000,1
21757,1000,0
21758,1000,1
21759,868,0
21760,1000,1
21761,868,1
21762,866,0
21763,866,1
21764,866,1
21765,1000,0
21766,2,1
21767,866,1
21768,863,0
21769,1000,1
21770,1,1
21771,863,1
21772,1000,0
21773,1000,1
21774,1000,0
21775,863,1
21776,1000,0
21777,0,1
21778,0,1
21779,212,1
21780,863,1
21781,863,1
21782,1000,1
21783,863,1
21784,863,1
21785,863,1
21786,3,1
21787,1000,0
21788,31,1
21789,862,1
21790,861,1
21791,861,1
21792,861,1
21793,860,1
21794,914,1
21795,914,0
21796,1000,1
21797,1000,1
21798,914,0
21799,912,1
21800,912,1
21801,912,1
21802,911,0
21803,1,1
21804,911,1
21805,911,0
21806,910,1
21807,1000,1
21808,903,0
21809,1000,1
21810,1000,0
21811,903,1
21812,901,1
21813,1000,1
21814,901,0
21815,901,1
21816,901,0
21817,901,1
21818,901,1
21819,901,1
21820,901,1
21821,901,1
21822,900,0
21823,900,1
21824,900,1
21825,899,0
21826,899,1
21827,899,1
21828,899,1
21829,899,1
21830,898,0
21831,898,1
21832,898,1
21833,898,1
21834,898,1
21835,1000,1
21836,897,1
21837,897,0
21838,891,1
21839,891,1
21840,891,1
21841,1000,1
21842,891,1
21843,891,1
21844,891,1
21845,891,1
21846,891,1
21847,891,1
21848,891,1
21849,890,1
21850,881,0
21851,881,1
21852,1000,1
21853,881,1
21854,881,0
21855,261,0
21856,1000,1
21857,1000,1
21858,881,1
21859,881,0
21860,881,1
21861,881,1
21862,928,1
21863,928,1
21864,1000,1
21865,928,1
21866,1000,1
21867,918,1
21868,918,0
21869,918,1
21870,918,1
21871,918,1
21872,917,1
21873,917,1
21874,917,1
21875,917,1
21876,917,1
21877,1000,1
21878,917,1
21879,916,1
21880,916,1
21881,916,0
21882,912,1
21883,912,1
21884,912,1
21885,912,1
21886,912,0
21887,912,1
21888,912,1
21889,912,1
21890,912,0
21891,912,1
21892,912,1
21893,1000,1
21894,909,1
21895,0,1
21896,909,1
21897,1000,1
21898,909,1
21899,1000,1
21900,909,1
21901,909,1
21902,909,1
21903,1000,1
21904,908,1
21905,908,0
21906,908,0
21907,1000,1
21908,919,1
21909,919,1
21910,919,1
21911,1000,1
21912,1000,1
21913,919,1
21914,916,0
21915,916,1
21916,916,1
21917,916,1
21918,916,1
21919,914,1
21920,243,1
21921,1,1
21922,914,1
21923,914,1
21924,1000,0
21925,914,1
21926,1000,0
21927,913,1
21928,913,1
21929,1000,1
21930,913,1
21931,3,1
21932,1000,1
21933,913,1
21934,1000,1
21935,913,0
21936,1000,1
21937,0,1
21938,24,1
21939,912,1
21940,0,1
21941,1000,1
21942,1000,1
21943,1000,1
21944,1132,1
21945,1132,1
21946,1132,0
21947,1132,1
21948,1000,0
21949,1000,0
21950,256,0
21951,1125,1
21952,1000,1
21953,1125,0
21954,1125,0
21955,1119,1
21956,83,1
21957,4,1
21958,1119,1
21959,16,1
21960,1000,0
21961,1118,1
21962,1000,1
21963,1000,1
21964,1116,1
21965,1116,1
21966,1116,1
21967,1000,0
21968,1000,0
21969,0,1
21970,1000,1
21971,9,1
21972,1114,1
21973,1000,1
21974,264,0
21975,1000,0
21976,1000,1
21977,1113,1
21978,1000,1
21979,1000,1
21980,860,1
21981,860,1
21982,860,1
21983,1000,1
21984,860,1
21985,860,1
21986,1000,1
21987,7,1
21988,860,1
21989,860,1
21990,859,1
21991,1000,1
21992,858,1
21993,858,0
21994,858,1
21995,1000,1
21996,4,1
21997,858,1
21998,6,1
21999,857,1
22000,857,1
22001,1000,1
22002,857,1
22003,1000,1
22004,2,0
22005,856,0
22006,1000,1
22007,856,1
22008,855,1
22009,11,1
22010,855,1
22011,855,1
22012,855,1
22013,1000,1
22014,855,1
22015,80,1
22016,855,1
22017,5,0
22018,855,1
22019,855,1
22020,855,1
22021,855,1
22022,855,1
22023,1000,1
22024,854,0
22025,854,1
22026,854,1
22027,1000,1
22028,0,1
22029,854,1
22030,1000,1
22031,853,1
22032,1000,1
22033,1000,0
22034,853,1
22035,853,1
22036,853,1
22037,853,1
22038,4,1
22039,830,1
22040,830,1
22041,0,1
22042,830,1
22043,830,1
22044,830,1
22045,1000,1
22046,830,1
22047,830,1
22048,1000,1
22049,830,1
22050,830,1
22051,140,1
22052,2,1
22053,6,1
22054,830,0
22055,830,1
22056,6,1
22057,830,1
22058,828,1
22059,828,1
22060,828,1
22061,1000,1
22062,828,1
22063,828,1
22064,828,0
22065,1000,1
22066,4,1
22067,1000,1
22068,0,1
22069,138,1
22070,947,1
22071,947,0
22072,947,1
22073,947,1
22074,947,1
22075,945,0
22076,945,0
22077,1000,1
22078,21,1
22079,945,1
22080,945,0
22081,1000,1
22082,944,1
22083,944,1
22084,944,1
22085,1000,1
22086,1000,1
22087,943,1
22088,5,1
22089,943,1
22090,1000,1
22091,943,1
22092,1000,1
22093,126,1
22094,942,0
22095,942,1
22096,941,1
22097,941,1
22098,54,1
22099,941,1
22100,1131,1
22101,940,0
22102,7,1
22103,940,1
22104,1000,1
22105,940,1
22106,6,1
22107,14,1
22108,0,1
22109,938,1
22110,938,0
22111,938,0
22112,937,1
22113,937,0
22114,937,1
22115,937,1
22116,27,1
22117,936,1
22118,936,0
22119,936,1
22120,1000,1
22121,1000,1
22122,935,1
22123,935,1
22124,6,1
22125,935,0
22126,935,1
22127,935,1
22128,0,1
22129,935,1
22130,934,1
22131,0,0
22132,934,1
22133,1000,1
22134,4,1
22135,1000,1
22136,1000,1
22137,1000,0
22138,1000,0
22139,1000,0
22140,1000,1
22141,0,1
22142,16,1
22143,1000,1
22144,7,1
22145,1000,1
22146,0,0
22147,0,1
22148,1000,1
22149,226,1
22150,1000,1
22151,0,1
22152,0,0
22153,3,1
22154,1000,1
22155,1,1
22156,1143,0
22157,1143,1
22158,1125,0
22159,1125,0
22160,1121,1
22161,0,1
22162,1120,1
22163,1113,1
22164,1113,1
22165,1000,1
22166,327,1
22167,1077,1
22168,1077,1
22169,1077,1
22170,1077,1
22171,1077,1
22172,1076,1
22173,1000,1
22174,6,0
22175,1001,1
22176,1001,1
22177,1000,1
22178,1000,1
22179,998,1
22180,995,1
22181,1000,1
22182,1000,1
22183,992,1
22184,991,1
22185,988,1
22186,1000,1
22187,985,0
22188,1000,1
22189,85,0
22190,982,1
22191,980,0
22192,980,1
22193,980,1
22194,979,1
22195,7,0
22196,976,0
22197,975,1
22198,1000,1
22199,973,1
22200,972,1
22201,972,0
22202,970,0
22203,1000,1
22204,969,1
22205,969,0
22206,968,1
22207,968,1
22208,967,1
22209,1000,1
22210,966,1
22211,966,1
22212,965,1
22213,1000,0
22214,964,1
22215,964,1
22216,1000,1
22217,1000,1
22218,964,1
22219,964,1
22220,964,1
22221,963,1
22222,15,1
22223,0,1
22224,14,1
22225,963,0
22226,963,0
22227,963,1
22228,962,1
22229,962,0
22230,29,0
22231,5,1
22232,18,1
22233,961,0
22234,0,1
22235,960,0
22236,1000,1
22237,0,1
22238,7,1
22239,959,1
22240,959,1
22241,1058,0
22242,7,1
22243,1058,1
22244,1058,1
22245,6,1
22246,1057,1
22247,1056,0
22248,1000,1
22249,1056,0
22250,1056,1
22251,1055,1
22252,482,1
22253,1054,1
22254,1054,1
22255,1053,1
22256,0,1
22257,0,1
22258,0,1
22259,1052,1
22260,0,1
22261,0,0
22262,0,0
22263,993,0
22264,1052,0
22265,993,1
22266,993,1
22267,993,1
22268,0,1
22269,0,1
22270,943,1
22271,1000,1
22272,943,0
22273,943,0
22274,1000,1
22275,942,0
22276,941,1
22277,2,1
22278,940,1
22279,940,1
22280,13,1
22281,938,0
22282,1000,0
22283,8,1
22284,74,1
22285,1000,1
22286,3,1
22287,0,1
22288,1000,1
22289,12,1
22290,0,0
22291,0,1
22292,0,1
22293,0,1
22294,1000,0
22295,0,1
22296,0,1
22297,1087,0
